TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,非银,食品饮料
2018-04-27,-0.6613722927076877,,,,,,,0.018544781494346806,,,,,,,,,,0.5063998597795352,,,,0.004743479333691567,,,0.04705158685024098
2018-05-04,-0.08875165241341246,,,,,,,0.05475906724460436,,,,,,,,,,0.6291813218357807,,,,0.07202961631550651,,,1.1152014472847993
2018-05-11,0.6443962375162896,,,,,,,-0.14650112137790824,,,,,,,,,,-0.04071837525814288,,,,0.0879763633196955,,,0.021629906639044502
2018-05-18,0.2662599460320018,,,,,,,-0.011830177056310145,,,,,,,,,,0.5334727526768557,,,,0.7953108669352514,,,0.03789753207204291
2018-05-25,-0.6517934912149378,,,,,,,0.03895502444893169,,,,,,,,,,0.025848869375360288,,,,0.412910608735101,,,-0.8715898935073001
2018-06-01,0.007520207025297512,,,,,,,0.34304942275528694,,,,,,,,,,0.08249930433483016,,,,0.008820984419569973,,,0.5717960819979806
2018-06-08,-0.26962472922587893,,,,,0.5355947362551645,,-0.023777098057524686,,,,,,,,,,-0.08991971826814797,,,,0.017340275602374666,,,0.009160009124036635
2018-06-15,-0.036465701693697075,,,,,-0.7133050508832024,,0.00932644785805723,,,,,,,,,,0.3770473197491101,,,,-1.5116812735154657,,,0.011748667391329147
2018-06-22,-0.026432771392737597,,,,,0.005265297458078798,,-0.044359237819172684,,,,,,,,,,-0.031101149945943617,,,,-0.018298827345425973,,,0.00019007450246810473
2018-06-30,0.5940809425913074,,,,,0.1219814383490882,,-0.009816932298145425,,,,,,,,,,-0.19194259380682177,,,,0.0030803767020721375,,,-0.07924585343902894
2018-07-06,0.037458994607163086,,,,,0.07570085994549565,,-0.036266908499355745,,,,,,,,,,0.4161046746047927,,,,0.006133624002908809,,,0.0009926924571963991
2018-07-13,-0.11766066216690044,,,,,0.07024079932627256,,0.1868332937463796,,,,,,,,,,0.08729061323355719,,,,0.02499412524362592,,,0.018270277518663575
2018-07-20,-1.4312626599218805,,,,,0.17847541145101942,,-0.13667140900984995,,,,,,,,,,-0.0822981729148001,,,,-0.32695257860501803,,,0.04123968762477525
2018-07-27,0.4367366068124849,,,,,0.15788851087932226,,0.07289979802033131,,,,,,,,,,0.049376371322957,,,,-3.8867021928531598,,,0.00784432936716508
2018-08-03,0.0814293567097537,,,,,1.0729123638664977,,0.019972580138450335,,,,,,,,,,0.05835020500816514,,,,-0.255737725186326,,,0.11293300912401384
2018-08-10,0.1094005881804049,,,,,0.03505946514778307,,-0.030749130355974874,,,,,,,,,,-0.11250155178730842,,,,-2.267326658257708,,,0.0005673378540197168
2018-08-17,-0.028873143350359134,,,,,0.008375185011248678,,-0.026094492364959216,,,,,,,,,,-0.036041749626954174,,,,-1.212035163320396,,,-0.05562336466051054
2018-08-24,0.5009926209481598,,,,,0.10348735786321411,,0.33698809195476637,,,,,,,,,,-0.035755982415431556,,,,-0.41523852563300334,,,0.005213449402096868
2018-08-31,0.04275453983016299,,,,,,,0.16501720861466665,,,,,,,,,,-0.025763703963563853,,,,-0.06452623110371282,,,0.0001128140880594349
2018-09-07,-0.38499209160015085,,,,,,,-0.006486613118855601,,,,,,,,,,0.14251820047374944,,,,-1.7638957209779746,,,0.00033772272398097244
