TradingDay,TMT,一带一路,农业综合,医药,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,金融综合,钢铁煤炭,食品饮料
2019-08-02,-0.03071412752266153,,,,,-0.14545676957167838,,,,,,,,,,-0.002596891798960696,,,-0.13450301937937786,,-0.0050584442114047865
2019-08-09,0.05173242132932111,,,,,-0.003197029550645818,,,,,,,,,,-0.016924746106257955,,,-0.6552026487895606,,-0.0009711349154985916
2019-08-16,-0.2533546876125396,,,,,0.015326536136704587,,,,,,,,,,-0.0513713320011957,,,-0.010634499111365396,,-0.00017423215541325352
2019-08-23,-0.07134383233181907,,,,,,,,,,,,,,,-0.0007088392077912529,,,-0.03424541802578962,,-0.012921726571207808
2019-08-30,0.041819448894684426,,,,,,,,,,,,,,,-0.0033529327404847094,,,-0.18585437965898688,,0.030791211844664747
2019-09-06,-0.025813241535454837,,,,,,,,,,,,,,,-0.00184137765093497,,,-0.0036821671572226516,,-0.01971715376365198
2019-09-12,-0.14210261936083252,,,,,,,,,,,,,,,0.19670452933967472,,,-0.8266715410574479,,-0.009772688534162677
2019-09-20,0.8620378010524408,,,,,,,,,,,,,,,-0.002057200182402342,,,-0.8754703531481297,,-0.0013093789076394817
2019-09-27,-0.1016922189617672,,,,,,,,,,,,,,,0.0048509739173419174,,,12.900123253461203,,0.15528446906394344
2019-09-30,-0.20970796492698426,,,,,,,,,,,,,,,0.0036857590982705877,,,-0.34172195029439956,,-0.009028066041363098
2019-10-11,-0.3016289931498424,,,,,,,,,,,,,,,-0.015125773744739777,,,-0.3869658375174226,,-0.02535219098202754
2019-10-18,-0.01634469479379544,,,,,,,,,,,,,,,-0.9208237926075293,,,-0.22540058700244814,,-0.038505826964906675
2019-10-25,-0.32813224801691027,,,,,,,,,,,,,,,0.0026972171202310456,,,10.173896481094896,,-0.0009162855096765823
2019-11-01,0.01593200748945417,,,,,,,,,,,,,,,0.12832322609424685,,,-0.239925438711775,,0.009686283948892184
2019-11-08,-0.42734358803441275,,,,,,,,,,,,,,,0.9403498294562194,,,-0.006225245082803112,,-0.031739927157504295
2019-11-15,-0.31592831029903423,,,,,,,,,,,,,,,0.035176874630343,,,0.06853610648379023,,0.0003642596085623704
2019-11-22,-0.2601733215685897,,,,,,,,,,,,,,,0.038310966161734364,,,-5.4028668156673454e-05,,-0.010347877402254322
2019-11-29,-0.014715215766712291,,,,,,,,,,,,,,,0.0034633534812281083,,,-0.07976252723530536,,0.00674647411804486
2019-12-06,-0.007805137000614146,,,,,,,,,,,,,,,-0.023952263738106678,,,-0.06589561344584612,,-0.010652021316720273
2019-12-13,-0.028230506936507443,,,,,,,,,,,,,,,0.16101190515967317,,,-0.06410241820241636,,0.0011973013636393786
2019-12-20,-0.08302820010399982,,,,,,,,,,,,,,,0.09908606548777828,,,-0.8173750212502064,,-0.011359695110922037
2019-12-27,-0.0604877326621546,,,,,,,,,,,,,,,0.0026645516896362585,,,-0.28029504030873853,,-0.00034690586161172115
2020-01-03,0.06868666229956624,,,,,,,,,,,,,,,0.008754040626489313,,,-0.1506124625597053,,-0.006379404824055742
2020-01-10,0.013920436676274952,,,,,,,,,,,,,,,-0.011947915794184236,,,-0.6372771289143433,,0.011203487944454592
2020-01-17,0.05774916681031552,,,,,,,,,,,,,,,-0.01989109995017567,,,-0.12927509463911172,,0.007704889587328915
2020-01-23,0.32962848763055863,,,,0.18065480535915157,,,,,,,,,,,0.2102112150844478,,,0.025950094809871253,,-6.040795513736679e-05
2020-02-07,-0.8508440945930038,,,,0.17764509171251675,,,,,,,,,,,0.04359302441374094,,,-0.17887684150623692,,-0.046701923054401615
2020-02-14,-0.42258838936349724,,,,0.011285842226854496,,,,,,,,,,,0.07395516249871047,,,-0.5342143861871138,,0.00047614532748182316
